ciudadid,nombre,provincia,latitud,longitud,zona_horaria
2058,Hacienda Cotama,,,,
2059,Hacienda Cotogchoa,,,,
2060,Hacienda Coyoctor,,,,
2061,Hacienda Cristal,,,,
2062,Hacienda Cristal,,,,
2063,Hacienda Cristina,,,,
2064,Hacienda Cruz,,,,
2065,Hacienda Cruz Blanca,,,,
2066,Hacienda Cuardele,,,,
2067,Hacienda Cuatis,,,,
2068,Hacienda Cuatis Acosta,,,,
2069,Hacienda Cuatis Cevallos,,,,
2070,Hacienda Cuchitingue,,,,
2071,Hacienda Cuchudel,,,,
2072,Hacienda Cucupuro,,,,
2073,Hacienda Cuenca Urcu,,,,
2074,Hacienda Cuendina,,,,
2075,Hacienda Cuicocha,,,,
2076,Hacienda Culebrillas,,,,
2077,Hacienda Cumbijin,,,,
2078,Hacienda Cunchibamba,,,,
2079,Hacienda Cunchibamba,,,,
2080,Hacienda Cunchibamba De Chiriboga,,,,
2081,Hacienda Cunquer,,,,
2082,Hacienda Cunucyacu,,,,
2083,Hacienda Curipungu,,,,
2084,Hacienda Curiquingue,,,,
2085,Hacienda Cusubamba,,,,
2086,Hacienda Cusubamba,,,,
2087,Hacienda Cusubambito,,,,
2088,Hacienda Cutuni Grande,,,,
2089,Hacienda Cutzatagua,,,,
2090,Hacienda Cuvintzi,,,,
2091,Hacienda De Jauregui,,,,
2092,Hacienda De Rivas,,,,
2093,Hacienda De Rosa Barona,,,,
2094,Hacienda De Tinajero,,,,
2095,Hacienda Delicia,,,,
2096,Hacienda Delicia,,,,
2097,Hacienda Desvio,,,,
2098,Hacienda Digna,,,,
2099,Hacienda Digshi,,,,
2100,Hacienda Dudas,,,,
2101,Hacienda Dugdug,,,,
2102,Hacienda Duran,,,,
2103,Hacienda Duran,,,,
2104,Hacienda Egas,,,,
2105,Hacienda El Arenal,,,,
2106,Hacienda El Batan,,,,
2107,Hacienda El Beaterio,,,,
2108,Hacienda El Beaterio,,,,
2109,Hacienda El Belen,,,,
2110,Hacienda El Belen,,,,
2111,Hacienda El Cafe,,,,
2112,Hacienda El Carmelo,,,,
2113,Hacienda El Carmen,,,,
2114,Hacienda El Carmen,,,,
2115,Hacienda El Carmen,,,,
2116,Hacienda El Carmen,,,,
2117,Hacienda El Carmen,,,,
2118,Hacienda El Carmen,,,,
2119,Hacienda El Carmen,,,,
2120,Hacienda El Carmen,,,,
2121,Hacienda El Carmen,,,,
2122,Hacienda El Carmen,,,,
2123,Hacienda El Carrizal,,,,
2124,Hacienda El Cebollar,,,,
2125,Hacienda El Charco,,,,
2126,Hacienda El Chaupi,,,,
2127,Hacienda El Chicho,,,,
2128,Hacienda El Chocar,,,,
2129,Hacienda El Chocuano,,,,
2130,Hacienda El Colegio,,,,
2131,Hacienda El Colegio,,,,
2132,Hacienda El Colegio,,,,
2133,Hacienda El Colegio,,,,
2134,Hacienda El Condado,,,,
2135,Hacienda El Conde,,,,
2136,Hacienda El Conde,,,,
2137,Hacienda El Conde,,,,
2138,Hacienda El Consuelo,,,,
2139,Hacienda El Corazon,,,,
2140,Hacienda El Corazon,,,,
2141,Hacienda El Corral,,,,
2142,Hacienda El Cucho,,,,
2143,Hacienda El Galpon,,,,
2144,Hacienda El Habra,,,,
2145,Hacienda El Haro,,,,
2146,Hacienda El Hato,,,,
2147,Hacienda El Hato,,,,
2148,Hacienda El Hato,,,,
2149,Hacienda El Hospital,,,,
2150,Hacienda El Huasimo,,,,
2151,Hacienda El Huique,,,,
2152,Hacienda El Inga,,,,
2153,Hacienda El Ingenio,,,,
2154,Hacienda El Ingenio,,,,
2155,Hacienda El Jordan,,,,
2156,Hacienda El Laurel,,,,
2157,Hacienda El Limon,,,,
2158,Hacienda El Llano,,,,
2159,Hacienda El Marques,,,,
2160,Hacienda El Milagro,,,,
2161,Hacienda El Mirador,,,,
2162,Hacienda El Molino,,,,
2163,Hacienda El Molino,,,,
2164,Hacienda El Obraje,,,,
2165,Hacienda El Obraje,,,,
2166,Hacienda El Orbe,,,,
2167,Hacienda El Ovalo,,,,
2168,Hacienda El Paso,,,,
2169,Hacienda El Pino,,,,
2170,Hacienda El Placer,,,,
2171,Hacienda El Pongo,,,,
2172,Hacienda El Pongo,,,,
2173,Hacienda El Porvenir,,,,
2174,Hacienda El Prado,,,,
2175,Hacienda El Prado,,,,
2176,Hacienda El Proveedor,,,,
2177,Hacienda El Puente,,,,
2178,Hacienda El Puente,,,,
2179,Hacienda El Pugro,,,,
2180,Hacienda El Pugru,,,,
2181,Hacienda El Recreo,,,,
2182,Hacienda El Recreo,,,,
2183,Hacienda El Recreo,,,,
2184,Hacienda El Recuerdo,,,,
2185,Hacienda El Rosal,,,,
2186,Hacienda El Rosario,,,,
2187,Hacienda El Rosario,,,,
2188,Hacienda El Rosario,,,,
2189,Hacienda El Rosario,,,,
2190,Hacienda El Rosario,,,,
2191,Hacienda El Rosario,,,,
2192,Hacienda El Rosario,,,,
2193,Hacienda El Rosario,,,,
2194,Hacienda El Rosario,,,,
2195,Hacienda El Rosario,,,,
2196,Hacienda El Rosario,,,,
2197,Hacienda El Rosario,,,,
2198,Hacienda El Rosario,,,,
2199,Hacienda El Salado,,,,
2200,Hacienda El Salado,,,,
2201,Hacienda El Sauce,,,,
2202,Hacienda El Sauce,,,,
2203,Hacienda El Tablon,,,,
2204,Hacienda El Tambo,,,,
2205,Hacienda El Tambo,,,,
2206,Hacienda El Tejar,,,,
2207,Hacienda El Tejar,,,,
2208,Hacienda El Tesoro,,,,
2209,Hacienda El Triunfo,,,,
2210,Hacienda El Troje,,,,
2211,Hacienda El Troje,,,,
2212,Hacienda El Troje,,,,
2213,Hacienda El Tuno,,,,
2214,Hacienda El Turu,,,,
2215,Hacienda El Vergel,,,,
2216,Hacienda El Vinculo,,,,
2217,Hacienda El Zapote,,,,
2218,Hacienda Elisal,,,,
2219,Hacienda Elvia,,,,
2220,Hacienda Enriqueta,,,,
2221,Hacienda Escudero,,,,
2222,Hacienda Escudero,,,,
2223,Hacienda Esmeralda,,,,
2224,Hacienda Esmeralda,,,,
2225,Hacienda Esmeraldita,,,,
2226,Hacienda Esperanza,,,,
2227,Hacienda Esperanza,,,,
2228,Hacienda Estela,,,,
2229,Hacienda Estela,,,,
2230,Hacienda Estupinan,,,,
2231,Hacienda Fajardo,,,,
2232,Hacienda Farsalia,,,,
2233,Hacienda Felicidad,,,,
2234,Hacienda Florencia,,,,
2235,Hacienda Florencia,,,,
2236,Hacienda Florida,,,,
2237,Hacienda Florida,,,,
2238,Hacienda Florida,,,,
2239,Hacienda Gallata,,,,
2240,Hacienda Galpon,,,,
2241,Hacienda Galpon,,,,
2242,Hacienda Galpon,,,,
2243,Hacienda Galpon Chiquito,,,,
2244,Hacienda Ganshi,,,,
2245,Hacienda Garbanzal,,,,
2246,Hacienda Gatazo,,,,
2247,Hacienda Genova,,,,
2248,Hacienda Genova,,,,
2249,Hacienda Ger,,,,
2250,Hacienda Gerinoma,,,,
2251,Hacienda Gigales,,,,
2252,Hacienda Gloria,,,,
2253,Hacienda Gloria,,,,
2254,Hacienda Gonzabal,,,,
2255,Hacienda Gramalote,,,,
2256,Hacienda Granada,,,,
2257,Hacienda Granadilla,,,,
2258,Hacienda Granobles,,,,
2259,Hacienda Guachala,,,,
2260,Hacienda Guachala,,,,
2261,Hacienda Guadalupe,,,,
2262,Hacienda Guadalupe,,,,
2263,Hacienda Guaitacama,,,,
2264,Hacienda Guaitacamito,,,,
2265,Hacienda Gualaqui,,,,
2266,Hacienda Gualdel,,,,
2267,Hacienda Gualel,,,,
2268,Hacienda Gualguro,,,,
2269,Hacienda Gualilagua Chica,,,,
2270,Hacienda Gualilagua De Donoso,,,,
2271,Hacienda Gualilagua De Uribe,,,,
2272,Hacienda Guallanshapa,,,,
2273,Hacienda Gualovi,,,,
2274,Hacienda Gualzaqui,,,,
2275,Hacienda Guambi,,,,
2276,Hacienda Guanabana,,,,
2277,Hacienda Guanguilqui,,,,
2278,Hacienda Guanilin,,,,
2279,Hacienda Guanilin De Hidalgo,,,,
2280,Hacienda Guanilin De Jacome,,,,
2281,Hacienda Guanilin De Leon,,,,
2282,Hacienda Guanilin De Quintana,,,,
2283,Hacienda Guanilin De Vasconez,,,,
2284,Hacienda Guanilin De Zambrano,,,,
2285,Hacienda Guanquicha Borja,,,,
2286,Hacienda Guanquicha Lomas,,,,
2287,Hacienda Guantu,,,,
2288,Hacienda Guantugloma,,,,
2289,Hacienda Guarapo,,,,
2290,Hacienda Guarumal,,,,
2291,Hacienda Guarumito,,,,
2292,Hacienda Guasaya,,,,
2293,Hacienda Guaslan Bajo,,,,
2294,Hacienda Guaslancuchu,,,,
2295,Hacienda Guatara,,,,
2296,Hacienda Guayama,,,,
2297,Hacienda Guayas,,,,
2298,Hacienda Guiguan,,,,
2299,Hacienda Guintza,,,,
2300,Hacienda Guitig Bajo,,,,
2301,Hacienda Gullan,,,,
2302,Hacienda Gullo,,,,
2303,Hacienda Hacha,,,,
2304,Hacienda Herreria,,,,
2305,Hacienda Hidalgo,,,,
2306,Hacienda Hoja Blanca,,,,
2307,Hacienda Holguin,,,,
2308,Hacienda Hornillos,,,,
2309,Hacienda Hornillos,,,,
2310,Hacienda Hortencia Maria,,,,
2311,Hacienda Hospital,,,,
2312,Hacienda Hospital,,,,
2313,Hacienda Hospital,,,,
2314,Hacienda Hospitalillo,,,,
2315,Hacienda Huacas,,,,
2316,Hacienda Huachi De Bucheli,,,,
2317,Hacienda Huachi De Cobo,,,,
2318,Hacienda Huagrahuasi,,,,
2319,Hacienda Huagrahuasi Chico,,,,
2320,Hacienda Huanubuela,,,,
2321,Hacienda Huanuchi,,,,
2322,Hacienda Huaraqui Chiquito,,,,
2323,Hacienda Huaraqui Grande,,,,
2324,Hacienda Huarcay,,,,
2325,Hacienda Huaycu,,,,
2326,Hacienda Huayquichuma,,,,
2327,Hacienda Huertas,,,,
2328,Hacienda Ibarra,,,,
2329,Hacienda Igualala,,,,
2330,Hacienda Iguinaro,,,,
2331,Hacienda Ilimpucho,,,,
2332,Hacienda Ilinpoa,,,,
2333,Hacienda Ilitio De Maldonado,,,,
2334,Hacienda Ilitio De Plaza,,,,
2335,Hacienda Illuchi,,,,
2336,Hacienda Iltaqui,,,,
2337,Hacienda Iltaqui Chico,,,,
2338,Hacienda Imbabuela,,,,
2339,Hacienda Inapi,,,,
2340,Hacienda Inchapo,,,,
2341,Hacienda Indujel,,,,
2342,Hacienda Ines,,,,
2343,Hacienda Ingapirca,,,,
2344,Hacienda Ingos,,,,
2345,Hacienda Ingueza,,,,
2346,Hacienda Inviola,,,,
2347,Hacienda Irubi,,,,
2348,Hacienda Irumina,,,,
2349,Hacienda Iruminita,,,,
2350,Hacienda Isabel,,,,
2351,Hacienda Isacata,,,,
2352,Hacienda Isavieja,,,,
2353,Hacienda Ishpingo,,,,
2354,Hacienda Ishubamba,,,,
2355,Hacienda Isigcho,,,,
2356,Hacienda Isinche,,,,
2357,Hacienda Isinche De Otanez,,,,
2358,Hacienda Isinche De Penaherrera,,,,
2359,Hacienda Isinche De Tovar,,,,
2360,Hacienda Itulcachi,,,,
2361,Hacienda Izurieta,,,,
2362,Hacienda Jabonera,,,,
2363,Hacienda Jachahuango,,,,
2364,Hacienda Jaguito,,,,
2365,Hacienda Jarrin,,,,
2366,Hacienda Javiera,,,,
2367,Hacienda Jerusalen,,,,
2368,Hacienda Jesus Teresa,,,,
2369,Hacienda Josefina,,,,
2370,Hacienda Josefina,,,,
2371,Hacienda Juan Grande,,,,
2372,Hacienda Jubones,,,,
2373,Hacienda Juigua,,,,
2374,Hacienda Junin,,,,
2375,Hacienda La Aguada,,,,
2376,Hacienda La Alegria,,,,
2377,Hacienda La Banda,,,,
2378,Hacienda La Barba,,,,
2379,Hacienda La Boyeria,,,,
2380,Hacienda La Bretana,,,,
2381,Hacienda La Britanica,,,,
2382,Hacienda La Calera,,,,
2383,Hacienda La Calera,,,,
2384,Hacienda La Calera,,,,
2385,Hacienda La Calerita,,,,
2386,Hacienda La Campina,,,,
2387,Hacienda La Castellana,,,,
2388,Hacienda La Cienega,,,,
2389,Hacienda La Cocha,,,,
2390,Hacienda La Cofradia,,,,
2391,Hacienda La Compania,,,,
2392,Hacienda La Compania,,,,
2393,Hacienda La Compania,,,,
2394,Hacienda La Compania,,,,
2395,Hacienda La Compania,,,,
2396,Hacienda La Compania,,,,
2397,Hacienda La Compania,,,,
2398,Hacienda La Compania,,,,
2399,Hacienda La Compania,,,,
2400,Hacienda La Compania,,,,
2401,Hacienda La Concepcion,,,,
2402,Hacienda La Concepcion,,,,
2403,Hacienda La Confianza,,,,
2404,Hacienda La Cria,,,,
2405,Hacienda La Cria,,,,
2406,Hacienda La Cruz,,,,
2407,Hacienda La Cruz,,,,
2408,Hacienda La Cuadra,,,,
2409,Hacienda La Delicia,,,,
2410,Hacienda La Delicia,,,,
2411,Hacienda La Delicia,,,,
2412,Hacienda La Delicia,,,,
2413,Hacienda La Elcira,,,,
2414,Hacienda La Elena,,,,
2415,Hacienda La Esmeralda,,,,
2416,Hacienda La Esperanza,,,,
2417,Hacienda La Esperanza,,,,
2418,Hacienda La Esperanza,,,,
2419,Hacienda La Esperanza,,,,
2420,Hacienda La Esperanza,,,,
2421,Hacienda La Estancia,,,,
2422,Hacienda La Florida,,,,
2423,Hacienda La Florida,,,,
2424,Hacienda La Florida,,,,
2425,Hacienda La Florida,,,,
2426,Hacienda La Florida,,,,
2427,Hacienda La Gloria,,,,
2428,Hacienda La Granja,,,,
2429,Hacienda La Granja,,,,
2430,Hacienda La Granja,,,,
2431,Hacienda La Granja,,,,
2432,Hacienda La Granja,,,,
2433,Hacienda La Hamaca,,,,
2434,Hacienda La Huaqui,,,,
2435,Hacienda La Isla,,,,
2436,Hacienda La Italia,,,,
2437,Hacienda La Josefina,,,,
2438,Hacienda La Joya,,,,
2439,Hacienda La Joya,,,,
2440,Hacienda La Joya,,,,
2441,Hacienda La Joya Vieja,,,,
2442,Hacienda La Laguna,,,,
2443,Hacienda La Letra,,,,
2444,Hacienda La Libertad,,,,
2445,Hacienda La Libertad,,,,
2446,Hacienda La Lola,,,,
2447,Hacienda La Loma,,,,
2448,Hacienda La Loma,,,,
2449,Hacienda La Maravilla,,,,
2450,Hacienda La Maria,,,,
2451,Hacienda La Maria,,,,
2452,Hacienda La Marina,,,,
2453,Hacienda La Matilde,,,,
2454,Hacienda La Merced,,,,
2455,Hacienda La Merced,,,,
2456,Hacienda La Merced,,,,
2457,Hacienda La Merced,,,,
2458,Hacienda La Merced,,,,
2459,Hacienda La Merced,,,,
2460,Hacienda La Merced,,,,
2461,Hacienda La Merced,,,,
2462,Hacienda La Merced,,,,
2463,Hacienda La Merced,,,,
2464,Hacienda La Merced,,,,
2465,Hacienda La Merced,,,,
2466,Hacienda La Merced,,,,
2467,Hacienda La Moya,,,,
2468,Hacienda La Olimpia,,,,
2469,Hacienda La Palestina,,,,
2470,Hacienda La Palma,,,,
2471,Hacienda La Palma,,,,
2472,Hacienda La Palma,,,,
2473,Hacienda La Paz,,,,
2474,Hacienda La Perla,,,,
2475,Hacienda La Playa,,,,
2476,Hacienda La Portada,,,,
2477,Hacienda La Posta,,,,
2478,Hacienda La Posta,,,,
2479,Hacienda La Pradera,,,,
2480,Hacienda La Primavera,,,,
2481,Hacienda La Providencia,,,,
2482,Hacienda La Provincia,,,,
2483,Hacienda La Provincia,,,,
2484,Hacienda La Provincia De Egas,,,,
2485,Hacienda La Quesera,,,,
2486,Hacienda La Quinta,,,,
2487,Hacienda La Ramada,,,,
2488,Hacienda La Rancheria,,,,
2489,Hacienda La Recoletilla,,,,
2490,Hacienda La Rinconada,,,,
2491,Hacienda La Rinconadita,,,,
2492,Hacienda La Rioja,,,,
2493,Hacienda La Saboya,,,,
2494,Hacienda La Soledad,,,,
2495,Hacienda La Teresa,,,,
2496,Hacienda La Tola,,,,
2497,Hacienda La Tola,,,,
2498,Hacienda La Tola,,,,
2499,Hacienda La Union,,,,
2500,Hacienda La Victoria,,,,
2501,Hacienda La Victoria,,,,
2502,Hacienda La Victoria,,,,
2503,Hacienda La Victoria,,,,
2504,Hacienda La Victoria,,,,
2505,Hacienda La Victoria,,,,
2506,Hacienda La Victoria,,,,
2507,Hacienda La Victoria,,,,
2508,Hacienda La Victoria,,,,
2509,Hacienda La Victoria,,,,
2510,Hacienda La Victoria,,,,
2511,Hacienda La Victoria,,,,
2512,Hacienda La Victoria,,,,
2513,Hacienda La Victoria,,,,
2514,Hacienda La Victoria,,,,
2515,Hacienda La Victoria,,,,
2516,Hacienda La Victoria,,,,
2517,Hacienda La Victoria,,,,
2518,Hacienda La Victoria,,,,
2519,Hacienda La Vina,,,,
2520,Hacienda La Violeta,,,,
2521,Hacienda La Violeta,,,,
2522,Hacienda Laigua De Estupinan,,,,
2523,Hacienda Laigua De Maldonado,,,,
2524,Hacienda Laigua De Rivadeneira,,,,
2525,Hacienda Laigua Del Colegio,,,,
2526,Hacienda Laiques,,,,
2527,Hacienda Lalamor,,,,
2528,Hacienda Landazuri,,,,
2529,Hacienda Langunche,,,,
2530,Hacienda Las Abras,,,,
2531,Hacienda Las Americas,,,,
2532,Hacienda Las Mercedes,,,,
2533,Hacienda Las Penas,,,,
2534,Hacienda Las Pilas,,,,
2535,Hacienda Laurel,,,,
2536,Hacienda Laurita,,,,
2537,Hacienda Laurita,,,,
2538,Hacienda Lazareto,,,,
2539,Hacienda Lechuga,,,,
2540,Hacienda Leito,,,,
2541,Hacienda Leon,,,,
2542,Hacienda Leonidas Moscoso,,,,
2543,Hacienda Leticia,,,,
2544,Hacienda Lilan,,,,
2545,Hacienda Limachig,,,,
2546,Hacienda Limon,,,,
2547,Hacienda Limon,,,,
2548,Hacienda Limon,,,,
2549,Hacienda Limon Vega,,,,
2550,Hacienda Limones,,,,
2551,Hacienda Llacay Bajo,,,,
2552,Hacienda Llamacon,,,,
2553,Hacienda Llaucay,,,,
2554,Hacienda Lligo,,,,
2555,Hacienda Llio,,,,
2556,Hacienda Llumaguango,,,,
2557,Hacienda Locura,,,,
2558,Hacienda Lolita,,,,
2559,Hacienda Loma Blanca,,,,
2560,Hacienda Lonta,,,,
2561,Hacienda Lopez,,,,
2562,Hacienda Los Alamos,,,,
2563,Hacienda Los Cantares,,,,
2564,Hacienda Los Potreros Bajos,,,,
2565,Hacienda Lourdes,,,,
2566,Hacienda Lourdes,,,,
2567,Hacienda Lulunqui,,,,
2568,Hacienda Lulunqui Madera,,,,
2569,Hacienda Luzun Chico,,,,
2570,Hacienda Macaji,,,,
2571,Hacienda Macandamine,,,,
2572,Hacienda Macas Chiquito,,,,
2573,Hacienda Macas De Cruz,,,,
2574,Hacienda Macas De Pazmino,,,,
2575,Hacienda Magdalena,,,,
2576,Hacienda Magota,,,,
2577,Hacienda Magro,,,,
2578,Hacienda Maianon,,,,
2579,Hacienda Malinda,,,,
2580,Hacienda Malo,,,,
2581,Hacienda Manatial,,,,
2582,Hacienda Mancheno,,,,
2583,Hacienda Manga Rivera,,,,
2584,Hacienda Manuales,,,,
2585,Hacienda Manuel Quintana,,,,
2586,Hacienda Manzanapamba,,,,
2587,Hacienda Manzano Guarangui,,,,
2588,Hacienda Maria,,,,
2589,Hacienda Maria Mercedes,,,,
2590,Hacienda Maria Teresa,,,,
2591,Hacienda Mariscal,,,,
2592,Hacienda Marquesa,,,,
2593,Hacienda Masaca,,,,
2594,Hacienda Mascarilla,,,,
2595,Hacienda Mata Redonda,,,,
2596,Hacienda Matilde,,,,
2597,Hacienda Matilde,,,,
2598,Hacienda Medrano,,,,
2599,Hacienda Mena,,,,
2600,Hacienda Mera,,,,
2601,Hacienda Mera,,,,
2602,Hacienda Merced,,,,
2603,Hacienda Mercedes,,,,
2604,Hacienda Mercedes,,,,
2605,Hacienda Mercedes,,,,
2606,Hacienda Merchan,,,,
2607,Hacienda Merchan,,,,
2608,Hacienda Merizalde,,,,
2609,Hacienda Micha,,,,
2610,Hacienda Mier,,,,
2611,Hacienda Milagro,,,,
2612,Hacienda Milagro,,,,
2613,Hacienda Milan,,,,
2614,Hacienda Mindaburlo,,,,
2615,Hacienda Mira,,,,
2616,Hacienda Miraflores,,,,
2617,Hacienda Miraflores,,,,
2618,Hacienda Miraflores,,,,
2619,Hacienda Miraflores,,,,
2620,Hacienda Miraflores,,,,
2621,Hacienda Miraflores Alto,,,,
2622,Hacienda Miraflores Bajo,,,,
2623,Hacienda Miranda,,,,
2624,Hacienda Miravalle,,,,
2625,Hacienda Miravalle,,,,
2626,Hacienda Mishquilli,,,,
2627,Hacienda Mojanda,,,,
2628,Hacienda Molle,,,,
2629,Hacienda Moloboc,,,,
2630,Hacienda Monjas,,,,
2631,Hacienda Monjas,,,,
2632,Hacienda Monjas,,,,
2633,Hacienda Monjas,,,,
2634,Hacienda Monjas,,,,
2635,Hacienda Monjas,,,,
2636,Hacienda Monjas,,,,
2637,Hacienda Monjas,,,,
2638,Hacienda Monjas Colta,,,,
2639,Hacienda Monjas Tungurahuilla,,,,
2640,Hacienda Monteserin,,,,
2641,Hacienda Monteserin,,,,
2642,Hacienda Montesinos,,,,
2643,Hacienda Montufar,,,,
2644,Hacienda Moreno,,,,
2645,Hacienda Moreta,,,,
2646,Hacienda Moscoso,,,,
2647,Hacienda Mulalo,,,,
2648,Hacienda Mulinlibi,,,,
2649,Hacienda Mundo Nuevo,,,,
2650,Hacienda Munoz,,,,
2651,Hacienda Munoz,,,,
2652,Hacienda Muyurcu,,,,
2653,Hacienda Nagsiche,,,,
2654,Hacienda Napa,,,,
2655,Hacienda Napoles,,,,
2656,Hacienda Napoles,,,,
2657,Hacienda Naranjal,,,,
2658,Hacienda Naranjo,,,,
2659,Hacienda Naranjo,,,,
2660,Hacienda Naranjo,,,,
2661,Hacienda Naranjos,,,,
2662,Hacienda Naranjos,,,,
2663,Hacienda Nilo,,,,
2664,Hacienda Nintanga Alto,,,,
2665,Hacienda Nintanga Bajo,,,,
2666,Hacienda Nintanga Vasconez,,,,
2667,Hacienda Nispud,,,,
2668,Hacienda Noelanda,,,,
2669,Hacienda Norton,,,,
2670,Hacienda Nudpud,,,,
2671,Hacienda Nueva Fortuna,,,,
2672,Hacienda Nueva Susana,,,,
2673,Hacienda Ocampo,,,,
2674,Hacienda Olalla,,,,
2675,Hacienda Ontaneda,,,,
2676,Hacienda Ontanon,,,,
2677,Hacienda Opaluca,,,,
2678,Hacienda Opote,,,,
2679,Hacienda Orta,,,,
2680,Hacienda Ortega,,,,
2681,Hacienda Ortencia,,,,
2682,Hacienda Ortuno,,,,
2683,Hacienda Osorio,,,,
2684,Hacienda Oton,,,,
2685,Hacienda Ovejeria,,,,
2686,Hacienda Oyambaro,,,,
2687,Hacienda Pablo Olivares,,,,
2688,Hacienda Pacay,,,,
2689,Hacienda Paccha,,,,
2690,Hacienda Pachano,,,,
2691,Hacienda Pachusala,,,,
2692,Hacienda Paciencia,,,,
2693,Hacienda Palalin,,,,
2694,Hacienda Palama,,,,
2695,Hacienda Palermo,,,,
2696,Hacienda Palin,,,,
2697,Hacienda Pallacocha,,,,
2698,Hacienda Pallatanga,,,,
2699,Hacienda Pallo,,,,
2700,Hacienda Palmira,,,,
2701,Hacienda Paloquin,,,,
2702,Hacienda Paluga,,,,
2703,Hacienda Paluguillo,,,,
2704,Hacienda Pambamarca,,,,
2705,Hacienda Panguigua,,,,
2706,Hacienda Pansaleo,,,,
2707,Hacienda Pantano,,,,
2708,Hacienda Pantus,,,,
2709,Hacienda Papatena,,,,
2710,Hacienda Paquita,,,,
2711,Hacienda Paramba,,,,
2712,Hacienda Pasochoa,,,,
2713,Hacienda Pastavi,,,,
2714,Hacienda Patichubamba,,,,
2715,Hacienda Patuco,,,,
2716,Hacienda Patulata,,,,
2717,Hacienda Payo,,,,
2718,Hacienda Payo,,,,
2719,Hacienda Pechiche,,,,
2720,Hacienda Pelileo,,,,
2721,Hacienda Peribuela,,,,
2722,Hacienda Perineo,,,,
2723,Hacienda Perugachi,,,,
2724,Hacienda Pesantes,,,,
2725,Hacienda Pesillo,,,,
2726,Hacienda Piaba,,,,
2727,Hacienda Piango,,,,
2728,Hacienda Picalqui,,,,
2729,Hacienda Pichanillas,,,,
2730,Hacienda Pichavi,,,,
2731,Hacienda Pichil,,,,
2732,Hacienda Pichincha,,,,
2733,Hacienda Pienafaro,,,,
2734,Hacienda Piganta,,,,
2735,Hacienda Pigunchuela,,,,
2736,Hacienda Pilapuchin,,,,
2737,Hacienda Piman,,,,
2738,Hacienda Piman Chico,,,,
2739,Hacienda Pinandro,,,,
2740,Hacienda Pinantura,,,,
2741,Hacienda Pinguilla,,,,
2742,Hacienda Pinllocoto,,,,
2743,Hacienda Pinsaqui,,,,
2744,Hacienda Pintado,,,,
2745,Hacienda Pinto,,,,
2746,Hacienda Piojon,,,,
2747,Hacienda Pirca,,,,
2748,Hacienda Pirca Vieja,,,,
2749,Hacienda Pisabo,,,,
2750,Hacienda Pisan,,,,
2751,Hacienda Pisangacho,,,,
2752,Hacienda Pishinameca,,,,
2753,Hacienda Pisingachi,,,,
2754,Hacienda Pisque,,,,
2755,Hacienda Pisuli,,,,
2756,Hacienda Pital,,,,
2757,Hacienda Pitula,,,,
2758,Hacienda Placer,,,,
2759,Hacienda Platanillo,,,,
2760,Hacienda Poalopos,,,,
2761,Hacienda Poglio,,,,
2762,Hacienda Polit,,,,
2763,Hacienda Pompeya,,,,
2764,Hacienda Pondoa,,,,
2765,Hacienda Portete,,,,
2766,Hacienda Porvenir,,,,
2767,Hacienda Porvenir,,,,
2768,Hacienda Potrerillo,,,,
2769,Hacienda Potrerillos,,,,
2770,Hacienda Primavera,,,,
2771,Hacienda Providencia,,,,
2772,Hacienda Provincia,,,,
2773,Hacienda Puca Corral,,,,
2774,Hacienda Pucalpa,,,,
2775,Hacienda Pucara,,,,
2776,Hacienda Pucara,,,,
2777,Hacienda Pucate,,,,
2778,Hacienda Pucate,,,,
2779,Hacienda Puchalitola,,,,
2780,Hacienda Puchues,,,,
2781,Hacienda Puculpala,,,,
2782,Hacienda Pueblo Viejo,,,,
2783,Hacienda Puelazo,,,,
2784,Hacienda Puente Limon,,,,
2785,Hacienda Puente Tierra,,,,
2786,Hacienda Puetata,,,,
2787,Hacienda Pugacho,,,,
2788,Hacienda Pugaran,,,,
2789,Hacienda Puichig,,,,
2790,Hacienda Pullincate,,,,
2791,Hacienda Pungal Bajo,,,,
2792,Hacienda Puntales,,,,
2793,Hacienda Punyatsil,,,,
2794,Hacienda Puruanta,,,,
2795,Hacienda Puruanta,,,,
2796,Hacienda Puruving,,,,
2797,Hacienda Pusuchisi,,,,
2798,Hacienda Pusuqui Chico,,,,
2799,Hacienda Pusuqui Grande,,,,
2800,Hacienda Putzalahua,,,,
2801,Hacienda Puyaburo,,,,
2802,Hacienda Puyunuma,,,,
2803,Hacienda Querubin,,,,
2804,Hacienda Quillan,,,,
2805,Hacienda Quillan,,,,
2806,Hacienda Quillan De Bucheli,,,,
2807,Hacienda Quillan De Monsalve,,,,
2808,Hacienda Quillan De Noriega,,,,
2809,Hacienda Quillusillin,,,,
2810,Hacienda Quimbana,,,,
2811,Hacienda Quinchucajas,,,,
2812,Hacienda Quinchuqui,,,,
2813,Hacienda Quinonez,,,,
2814,Hacienda Quisinche,,,,
2815,Hacienda Quitumbe,,,,
2816,Hacienda Quitumbita,,,,
2817,Hacienda Rafael Guaico,,,,
2818,Hacienda Ramirez,,,,
2819,Hacienda Ramos,,,,
2820,Hacienda Ramosguaico,,,,
2821,Hacienda Rancho,,,,
2822,Hacienda Rayocucho,,,,
2823,Hacienda Razuyacu,,,,
2824,Hacienda Recreo,,,,
2825,Hacienda Redin,,,,
